BK.LEGD.00.HHZ,"[ 2.57833721  2.57889098  2.65635684  2.68570254  2.6695577   2.68817148
  2.68988984  2.68856537  2.70515883  2.6897594   2.74259788  2.727311
  2.72800514  2.73395389  2.80166718  2.90188584  2.90636997  2.96213389
  2.97610079  3.03053061  3.05257737  3.04841929  3.02214231  3.00059549
  2.97407031  2.95134533  2.95457589  2.96423711  2.9930692   2.96380931
  2.96407646  2.97666603  2.95565946  2.93465605  2.90120319  2.87941293
  2.83408545  2.83787049  2.84405426  2.85305265  2.87656852  2.86680961
  2.81885856  2.76751733  2.75348574  2.6861882   2.65952668  2.63551715
  2.61517465  2.64847606  2.72371528  2.78266483  2.76039169  2.76935536
  2.71835773  2.67789436  2.68191705  2.69059786  2.68179746  2.68247878
  2.71399257  2.71770149  2.73013059  2.74821258  2.74759391  2.75629109
  2.7717857   2.80495014  2.8196633   2.86005939  2.89429275  2.88746326
  2.91121263  2.93263041  2.95642621  2.96758452  2.98461698  3.00143384
  3.02946963  3.06651861  3.06771882  3.08085201  3.07584584  3.09078191
  3.0878328   3.08235758  3.08317587  3.10637659  3.06753753  3.01509424
  2.95626264  2.87046468  2.79982827  2.71799386  2.68099735  2.63804812
  2.61063442  2.59994451  2.58340792  2.55971177  2.54546029  2.51236982
  2.46479892  2.45367703  2.44216145  2.43592844  2.38757463  2.33151096
  2.26821629  2.19094983  2.16665878  2.14202205  2.08180154  2.05000678
  2.03394216  2.00199658  1.95418558  1.8956763   1.87911802  1.86111361
  1.86216012  1.82227056  1.79924043  1.78285861  1.73775387  1.74043169
  1.73208176  1.69193166  1.64881962  1.6206121   1.57708039  1.55822135
  1.48315014  1.38308545  1.32872026  1.30858921  1.30382705  1.31723496
  1.29755463  1.26963154  1.29867318  1.32504299  1.31748851  1.30452484
  1.23144051  1.12214643  0.80258701  0.41248669 -0.07112424 -0.30335893
 -0.36913335]"
BK.LEGD.00.HNZ,"[ 0.36986796  0.37044613  0.16074218  0.00467971 -0.12797682 -0.21132565
 -0.21515694 -0.20010317 -0.29206229 -0.22827025 -0.17700988 -0.22780708
 -0.28613652 -0.21744108 -0.15211184 -0.03025542  0.05298657  0.06891496
  0.08124093  0.08291829  0.11084329  0.11637271  0.061784    0.02871561
 -0.00881438 -0.0353378  -0.04599613 -0.01377861  0.02303336  0.00116445
  0.02007823  0.02512375  0.01661961 -0.02582059 -0.05901012 -0.08416399
 -0.1444832  -0.14851505 -0.14124191 -0.12691429 -0.09769133 -0.09396342
 -0.13869515 -0.15259406 -0.15915052 -0.20712201 -0.21331909 -0.22866158
 -0.20552135 -0.15636771 -0.08131423 -0.04298772 -0.05197272 -0.03683592
 -0.06726697 -0.08778374 -0.06811711 -0.05074921 -0.04097009 -0.03561324
  0.00332471  0.02282165  0.02328363  0.05388488  0.05830829  0.11061041
  0.15515209  0.19188     0.19798337  0.23669738  0.25797648  0.24383759
  0.27620475  0.28511355  0.31263059  0.34531205  0.38074243  0.40743556
  0.43817331  0.49105444  0.49981379  0.52286775  0.52622243  0.55020038
  0.5558445   0.55073595  0.55871833  0.58341419  0.56259129  0.52381002
  0.47813092  0.37046686  0.32276704  0.26117324  0.22377667  0.167843
  0.13309798  0.10660228  0.07816119  0.04865656  0.03713051  0.01596287
 -0.04306874 -0.06014444 -0.0617647  -0.06130229 -0.13015187 -0.17721328
 -0.21640515 -0.29994438 -0.31162748 -0.34219953 -0.36489912 -0.39996486
 -0.42035301 -0.41954149 -0.45945372 -0.49124409 -0.46248654 -0.47174362
 -0.46223982 -0.48265565 -0.50340012 -0.5011593  -0.47318957 -0.43621262
 -0.44012753 -0.4695378  -0.48409691 -0.47194453 -0.51399989 -0.47471531
 -0.52960087 -0.57714905 -0.60620106 -0.66200025 -0.62119217 -0.52908114
 -0.36346152 -0.27897769 -0.22904673 -0.11353449 -0.00723429  0.13641532
  0.22330334  0.18726095  0.08497786 -0.12939483 -0.41044666 -0.52699382
 -0.58899452]"
BK.MERC.00.HHZ,"[ 2.38570405  2.38676244  2.47498759  2.51558152  2.52628078  2.51852241
  2.48800463  2.49864802  2.53407361  2.63428593  2.67094067  2.64452373
  2.63868698  2.69928649  2.75228136  2.87331312  2.90053439  2.88225253
  2.87662956  2.85670658  2.84939392  2.81267719  2.80222363  2.79215022
  2.74410042  2.69261578  2.68795118  2.71081787  2.68529323  2.63292385
  2.51230758  2.39547884  2.36112005  2.36697719  2.35347714  2.35439095
  2.35178133  2.33326372  2.34919185  2.3248815   2.34034137  2.33907335
  2.30196366  2.2912646   2.29148172  2.2432175   2.25987801  2.24429035
  2.22488301  2.29803881  2.30842334  2.3219984   2.32586972  2.3238472
  2.33867535  2.38705306  2.38460753  2.41020011  2.41014448  2.41787746
  2.38396633  2.37216742  2.3535721   2.25551415  2.20329245  2.16284794
  2.13734703  2.13042044  2.14005536  2.01271664  1.87562829  1.82428033
  1.78073546  1.76065819  1.76455776  1.80571518  1.82937218  1.86319933
  1.87907453  1.89866647  1.93179717  1.95904827  1.94834189  1.96147375
  1.98487419  1.98111275  1.96427267  1.94895786  1.92451993  1.89466787
  1.88112614  1.84061734  1.81453828  1.78936059  1.77229736  1.7736184
  1.72928503  1.69722218  1.69095056  1.7120832   1.71871642  1.72276851
  1.73668021  1.75250873  1.76096616  1.7605833   1.77064782  1.76095812
  1.7446762   1.71816694  1.68642316  1.67580287  1.66557519  1.66800536
  1.67070505  1.64554     1.5798602   1.49315015  1.40993633  1.33729941
  1.25669292  1.19013336  1.1713869   1.17343076  1.16790273  1.15629234
  1.1214085   1.05459733  1.02957407  0.98164451  0.89187549  0.85637011
  0.81818401  0.74967071  0.67468562  0.52535673  0.4188075   0.27854847
  0.11444784 -0.02342349 -0.18648398 -0.28295964 -0.28786099 -0.30561623
 -0.33356442 -0.35124614 -0.3719354  -0.41895884 -0.4383655  -0.57747546
 -0.65297837]"
BK.MERC.00.HNZ,"[ 0.11254236  0.11342866 -0.15403205 -0.2568802  -0.32908523 -0.40569794
 -0.38542305 -0.29589636 -0.27812799 -0.17479065  0.03154336  0.04063744
  0.04725551  0.14943075  0.19251788  0.20161681  0.19446277  0.18791215
  0.14312656  0.10912561  0.10580655  0.06443876  0.07979303  0.05092565
  0.0219334   0.01420224  0.01891379  0.01508567 -0.02747289 -0.03697098
 -0.06224824 -0.13650531 -0.20465359 -0.15861512 -0.16609664 -0.17921591
 -0.21206072 -0.24290666 -0.19563869 -0.20547296 -0.24510175 -0.22780722
 -0.23716875 -0.27189836 -0.25445886 -0.30494691 -0.28867129 -0.28892474
 -0.29656549 -0.26552591 -0.23088718 -0.17140392 -0.13539695 -0.13853415
 -0.08925086 -0.0453248  -0.04987563 -0.02916289 -0.02972104 -0.05391774
 -0.12613594 -0.14601725 -0.16707162 -0.21739254 -0.22920641 -0.27103111
 -0.33598703 -0.39023179 -0.37666814 -0.53164399 -0.57523936 -0.62700892
 -0.67875252 -0.68995575 -0.65275985 -0.56630972 -0.52980288 -0.54442102
 -0.54223821 -0.48720152 -0.4500738  -0.42355048 -0.41089434 -0.39731267
 -0.36519406 -0.31517653 -0.3035128  -0.29469817 -0.28061534 -0.28978436
 -0.32526991 -0.3235092  -0.36243004 -0.41178251 -0.41600094 -0.45469196
 -0.39478414 -0.44155143 -0.44164601 -0.34829096 -0.35487566 -0.3307937
 -0.27656332 -0.23066321 -0.24658634 -0.22789135 -0.19610203 -0.1860272
 -0.16022457 -0.17973489 -0.15541868 -0.20608976 -0.20660904 -0.33775475
 -0.41617274 -0.42298354 -0.47292491 -0.53645987 -0.56441898 -0.56039508
 -0.62215765 -0.66412146 -0.68892302 -0.62181375 -0.58619337 -0.61261048
 -0.6269826  -0.63832702 -0.67911121 -0.70206597 -0.8698397  -0.99221835
 -1.05975396 -1.15156238 -1.4485367  -1.66242464 -1.56904762 -1.51055598
 -1.54378753 -1.47917635 -1.39292975 -1.29600282 -1.16041736 -1.03449525
 -0.92401438 -0.85867792 -0.78441955 -0.7268598  -0.79406189 -0.88258973
 -0.87691408]"
BK.OVRO.00.HHZ,"[ 2.19657196  2.19647526  2.2910679   2.32494159  2.3262645   2.34376438
  2.36926769  2.40448296  2.41530461  2.43536333  2.45693053  2.44530048
  2.44469362  2.446398    2.44560373  2.45454031  2.4677464   2.45697315
  2.45815608  2.4646646   2.4726657   2.47370683  2.47704036  2.49916735
  2.5199767   2.53897334  2.55464099  2.56336109  2.56732183  2.57841737
  2.58573072  2.59216639  2.59732994  2.62925081  2.65193405  2.67242056
  2.69587218  2.68713083  2.68313319  2.70470502  2.72841972  2.75727983
  2.81935739  2.87217784  2.91942374  2.96078082  3.00101406  3.03814523
  3.05572031  3.07724355  3.10400554  3.13158245  3.16706327  3.22082073
  3.25741614  3.27242583  3.28213444  3.27721122  3.2504409   3.24248184
  3.23084276  3.22471802  3.22293999  3.22317393  3.20575929  3.16436569
  3.12260398  3.06518211  3.01040302  2.93462904  2.8730735   2.82214802
  2.77109316  2.72541613  2.65731443  2.58524456  2.50966177  2.43944048
  2.38251344  2.3323689   2.30551232  2.29988224  2.27927636  2.22493813
  2.16322716  2.09699789  2.01252728  1.91742098  1.84609348  1.82591443
  1.8170924   1.79940877  1.78756821  1.77507463  1.66875447  1.46318191
  1.38855572  1.38970713  1.39084603  1.39684867  1.41065871  1.41573397
  1.41516564  1.41825094  1.42605776  1.41947112  1.40198008  1.38732517
  1.35963278  1.33943339  1.33307836  1.32936689  1.38441063  1.46726805
  1.51123319  1.51978159  1.53421715  1.54208743  1.5357601   1.52638467
  1.52459366  1.50343747  1.4639634   1.44050704  1.36088427  1.18080031
  1.01319862  0.91831477  0.83549222  0.74896687  0.67048946  0.57982962
  0.49203287  0.39509082  0.29848361  0.1958752   0.07596195 -0.02040169
 -0.12013365 -0.22698916 -0.31859968 -0.38640222 -0.44736223 -0.45804036
 -0.429455   -0.42763904 -0.46220554 -0.50034599 -0.56246403 -0.58218497
 -0.58183995]"
BK.OVRO.00.HNZ,"[-0.2640397  -0.26410644 -0.39769804 -0.45800834 -0.52012672 -0.55535706
 -0.52975963 -0.47749698 -0.48682706 -0.42134126 -0.37515292 -0.37026946
 -0.36827572 -0.33979979 -0.31286479 -0.28371231 -0.24969246 -0.23778897
 -0.22389256 -0.20498183 -0.18575275 -0.16932352 -0.14490937 -0.1100541
 -0.07183097 -0.04521711 -0.01984741 -0.01066624  0.00725235  0.03365162
  0.06048842  0.0815248   0.10389859  0.15825817  0.20462305  0.24075853
  0.27222965  0.27548291  0.27734112  0.30744124  0.34359453  0.39997218
  0.48041573  0.55041789  0.60941074  0.65514877  0.69961923  0.74288781
  0.77292236  0.80368399  0.84428524  0.88286955  0.9231742   0.97511955
  1.0198832   1.0376068   1.05272555  1.06263918  1.04568444  1.04532473
  1.04397976  1.04440818  1.04530635  1.05067017  1.03986419  1.00662004
  0.96983548  0.92551576  0.88203046  0.82564731  0.7792385   0.74642536
  0.70344534  0.66221136  0.60568181  0.53461954  0.46368644  0.39647171
  0.34245743  0.28580943  0.26438617  0.26352889  0.24237235  0.18645623
  0.12085864  0.05056408 -0.01808644 -0.0974875  -0.1710756  -0.19577812
 -0.19957185 -0.20843588 -0.20836805 -0.19853999 -0.19505689 -0.25976201
 -0.3029927  -0.29341435 -0.27031568 -0.24497705 -0.2262589  -0.21359936
 -0.20048957 -0.18550158 -0.16673954 -0.16212504 -0.1569281  -0.16026455
 -0.18347106 -0.19591625 -0.21421014 -0.19690182 -0.1371755  -0.09651641
 -0.07519963 -0.06207134 -0.05105566 -0.04921098 -0.05761445 -0.07046209
 -0.07255325 -0.08093495 -0.10237834 -0.12824958 -0.15402732 -0.22847726
 -0.37083472 -0.47289917 -0.55439945 -0.62421584 -0.69506875 -0.76401883
 -0.80975048 -0.88553208 -0.95293834 -1.00938797 -1.0545875  -1.08447487
 -1.10458013 -1.10509213 -1.11040724 -1.08485302 -1.05374118 -1.01616802
 -0.96006569 -0.92599454 -0.92774548 -0.93684465 -0.9408145  -0.93119173
 -0.92410413]"
BK.TOLH.00.HHZ,"[ 2.13638983e+00  2.13749766e+00  2.23031505e+00  2.26472446e+00
  2.24871622e+00  2.22424018e+00  2.14872066e+00  2.05456169e+00
  2.06662983e+00  1.73025905e+00  1.44443296e+00  1.23457544e+00
  1.31640314e+00  1.26054591e+00  1.36610385e+00  1.31875294e+00
  1.27864329e+00  1.26800312e+00  1.27352264e+00  1.32379037e+00
  1.40088209e+00  1.46266471e+00  1.49826368e+00  1.51900029e+00
  1.50409063e+00  1.50402640e+00  1.55095916e+00  1.63285040e+00
  1.71666174e+00  1.76750477e+00  1.86672777e+00  1.93919218e+00
  2.04906932e+00  2.12394427e+00  2.18545290e+00  2.23965867e+00
  2.24883733e+00  2.24634631e+00  2.27939623e+00  2.32619886e+00
  2.33692729e+00  2.36103657e+00  2.31849654e+00  2.33623596e+00
  2.32963149e+00  2.31928115e+00  2.31832577e+00  2.29949697e+00
  2.30573274e+00  2.34126933e+00  2.37403957e+00  2.39595175e+00
  2.45674080e+00  2.47775939e+00  2.54597371e+00  2.55903836e+00
  2.58761307e+00  2.63823418e+00  2.65197239e+00  2.72309985e+00
  2.80349291e+00  2.84989637e+00  2.94196600e+00  3.01238839e+00
  3.03670852e+00  3.07225861e+00  3.11548151e+00  3.15548802e+00
  3.19266904e+00  3.21104553e+00  3.22959847e+00  3.25947571e+00
  3.26453465e+00  3.28390330e+00  3.28924166e+00  3.29002732e+00
  3.28970256e+00  3.23659317e+00  3.19812085e+00  3.17152602e+00
  3.13174838e+00  3.10206209e+00  3.04942888e+00  3.01670917e+00
  3.01790217e+00  2.99333264e+00  2.96577995e+00  2.92892482e+00
  2.90840905e+00  2.91456378e+00  2.90594864e+00  2.91067184e+00
  2.90392574e+00  2.87747941e+00  2.89355178e+00  2.89956862e+00
  2.89340758e+00  2.87369919e+00  2.88849193e+00  2.91962204e+00
  2.92682999e+00  2.93065051e+00  2.93757979e+00  2.92244481e+00
  2.92714817e+00  2.91632912e+00  2.90584081e+00  2.92884942e+00
  2.94713310e+00  2.93628238e+00  2.90794249e+00  2.89110046e+00
  2.88145732e+00  2.85089602e+00  2.81482252e+00  2.79820423e+00
  2.78141577e+00  2.75804392e+00  2.73854715e+00  2.72160768e+00
  2.69600372e+00  2.67689338e+00  2.64661212e+00  2.61241665e+00
  2.58943494e+00  2.57788202e+00  2.55967499e+00  2.52468810e+00
  2.47682464e+00  2.45000615e+00  2.41440970e+00  2.38426366e+00
  2.35742421e+00  2.33819272e+00  2.28804989e+00  2.16246338e+00
  2.02467214e+00  1.92018496e+00  1.80402576e+00  1.59117518e+00
  1.33765427e+00  1.16229376e+00  1.03367094e+00  7.72436332e-01
  5.44160962e-01  3.32336351e-01  1.28552687e-01  2.22820520e-02
 -3.11930460e-03 -4.01694013e-02 -1.36508437e-01]"
BK.TOLH.00.HNZ,"[ 0.19873862  0.19976089 -0.01267355 -0.16348177 -0.25090178 -0.3810017
 -0.41386167 -0.43848056 -0.55334055 -0.47470143 -0.45999508 -0.52049213
 -0.56274317 -0.581595   -0.5788448  -0.61425557 -0.67062595 -0.70322346
 -0.74391848 -0.73397958 -0.74356154 -0.76912991 -0.77064768 -0.77364344
 -0.80405432 -0.80270192 -0.77807291 -0.70880844 -0.66440969 -0.6389843
 -0.56316913 -0.47516591 -0.40917077 -0.33825939 -0.25254613 -0.18258076
 -0.16587528 -0.17182382 -0.14729064 -0.11290856 -0.10622693 -0.09400415
 -0.11613357 -0.08161488 -0.08295898 -0.08879526 -0.08474697 -0.08724901
 -0.07716515 -0.03340192  0.02181208  0.04878298  0.09801547  0.12882462
  0.20528065  0.22833386  0.26705373  0.32912288  0.3514254   0.44208052
  0.52187742  0.57845119  0.68364545  0.75618902  0.79596535  0.83487159
  0.88726061  0.93814652  0.95384064  0.96464226  0.97821754  0.99309168
  1.00179983  1.01920616  1.01727159  1.01459273  1.01256104  0.96696396
  0.92991994  0.909951    0.88602247  0.88562046  0.85558349  0.85162251
  0.86933006  0.86938132  0.86033619  0.83034675  0.82585416  0.84739234
  0.87869017  0.89624087  0.90274265  0.88711816  0.920172    0.93329258
  0.92935306  0.91923079  0.92346236  0.95311779  0.96835895  0.98097614
  0.9812734   0.99080362  0.99395975  0.96385644  0.95461159  0.96510708
  0.97682934  0.97650552  0.93968403  0.91829358  0.91437214  0.8782488
  0.83550368  0.81187567  0.7902951   0.78339954  0.74008636  0.70920665
  0.69179043  0.69698701  0.70198066  0.69656638  0.67402188  0.66441702
  0.65493533  0.63724006  0.60617839  0.57399719  0.52538933  0.47993231
  0.43801842  0.40083153  0.41636816  0.32387052  0.19446749  0.08101654
 -0.02579966 -0.10710443 -0.23338937 -0.41016839 -0.44940725 -0.53370929
 -0.56389626 -0.54690808 -0.55220933 -0.54744657 -0.53465265 -0.52540224
 -0.53732834]"
BK.WINE.00.HHZ,"[ 3.69932939  3.70067303  3.98595442  4.05456481  4.40718072  4.67369544
  4.73621651  4.75053183  4.52498088  4.66332175  4.88433372  4.89347726
  4.86121728  4.91566587  4.85231628  4.77100102  4.6728009   4.67738726
  4.51371716  4.34710917  4.28711592  4.23974176  4.24339563  4.19692965
  4.18905313  3.94850636  3.93526731  4.06561736  3.9859772   3.95355496
  3.92382829  3.8702812   3.85957839  3.91351205  3.89171652  3.87761895
  3.94144188  4.0320575   4.03781187  3.98754942  4.0045977   3.95114214
  3.86230877  3.83846609  3.78933805  3.81032856  3.81127085  3.78736325
  3.79357027  3.80602815  3.83877146  3.77878961  3.56589297  3.10724669
  2.92519609  2.89919285  2.85937701  2.84687303  2.99130735  3.0550332
  3.10826737  3.15108022  3.10659036  3.07701214  3.04884313  3.06667178
  3.08040092  3.09028966  3.10589557  3.17586065  3.21062108  3.28775437
  3.22648203  3.14962762  3.16821713  3.20438664  3.23932173  3.2558102
  3.2343571   3.31066767  3.43565717  3.42289366  3.3258782   3.27187061
  3.18561992  3.14191236  3.12037969  3.18297576  3.19418115  3.13043868
  3.13061158  3.11206054  3.02869447  2.87587381  2.70231871  2.65882539
  2.75509173  2.78322169  2.76388616  2.69841842  2.69239105  2.55741722
  2.47674079  2.3612714   2.32368928  2.30252312  2.31740557  2.36443734
  2.29877387  2.07411005  1.94003292  1.98068884  1.9545886   1.94898035
  1.98597835  2.07425881  2.01955682  1.94385793  1.96551822  1.78231705
  1.731821    1.73335915  1.73383635  1.78195693  1.73033464  1.48200079
  0.90035044  0.31853629  0.20447268  0.25430185  0.04169489 -0.26653942
 -0.93176528 -0.94698135 -0.73187693 -0.82423724 -1.35901609 -1.88105824
 -1.68534607 -1.47187935 -1.15138286 -0.89448131 -0.64908843 -0.45854369
 -0.22182098  0.26235717  0.37492784  0.383165    0.27298193  0.07006151
  0.05762059]"
CE.45516.10.HNZ,"[ 0.74678656  0.74678032  0.60577613  0.45454391  0.33218845  0.13480691
  0.03878404 -0.00981174 -0.07999364 -0.16757008 -0.18697007  0.1492016
  0.29957949  0.32600321  0.30452488  0.36730183  0.37897431  0.391611
  0.31403678  0.3037578   0.5069378   0.60176032  0.60789482  0.50290342
  0.60383029  0.6455536   0.5419662   0.52810401  0.5597351   0.51957753
  0.49380885  0.52304295  0.51957694  0.57113253  0.65660962  0.69284898
  0.68886446  0.78960554  0.91672248  0.89460915  1.00864993  1.09036641
  1.0811937   1.1531598   1.19623314  1.32804233  1.25482096  1.169506
  1.27084916  1.18350024  1.06750466  0.98731487  1.02179564  1.1378632
  1.15509912  1.0768906   1.01837948  1.09170228  1.29007195  1.38833327
  1.38132443  1.3700511   1.35583936  1.32603818  1.3606487   1.42297893
  1.4465599   1.52012992  1.53258038  1.60445249  1.59625337  1.58915424
  1.58596213  1.4375423   1.31311898  1.27162458  1.3184725   1.35117317
  1.38751491  1.45363551  1.54111227  1.54100098  1.55651106  1.57622053
  1.49565221  1.28746807  1.62819296  1.90415017  1.91553093  1.96150055
  1.98829925  1.98807384  1.94954612  1.90263389  1.83831758  1.83073248
  1.79716457  1.76929042  1.80360506  1.79320781  1.84874286  1.64985156
  1.12316243  0.85974684  0.68911059  0.75190519  0.74684229  0.74957444
  0.74060793  0.98662467  1.08784201  1.12201737  1.04072163  0.97583142
  1.15977109  1.27265827  1.26055914  1.30597177  1.43624339  1.53684217
  1.41555104  1.35227725  1.33675762  1.21359207  1.15827339  1.16072853
  1.17957191  1.15592066  1.10866671  1.14811929  1.18141577  1.10626528
  1.00368052  0.83608963  0.95834193  1.22888683  1.2731235   1.05380995
  1.06591202  1.11343698  0.86967591  0.0804223  -0.7159912  -0.79595824
 -1.06905972 -1.65327298 -1.54302875 -1.03777329 -0.71345251 -0.70691481
 -0.94267974]"
CE.55157.10.HNZ,"[-2.10431767e-01 -2.10455373e-01 -4.38005050e-01 -2.50695752e-01
 -1.31067947e-01 -1.99210755e-01 -1.80211915e-01 -1.83917283e-01
 -1.47252198e-01 -1.82287592e-01 -2.07617085e-01 -9.11220333e-02
 -4.07616440e-02 -5.47627102e-03 -2.21675776e-02 -6.04572097e-03
  3.87731552e-02  7.02715158e-02  7.00533431e-02  3.31383932e-02
  5.50642790e-02  3.99345787e-02  7.50368049e-02  1.22849893e-01
  1.46485708e-01  1.29466509e-01  1.07376229e-01  4.27984381e-02
  4.71723868e-02  9.88662985e-02  1.34494822e-01  1.76309287e-01
  1.73001380e-01  2.27296421e-01  2.04412303e-01  1.70939997e-01
  1.64292327e-01  1.06193815e-01  6.02841347e-04 -5.20005730e-02
 -8.04884743e-02 -1.02313637e-01 -6.29789578e-02 -6.88021013e-02
 -3.82459174e-02 -4.04360532e-02 -5.22427082e-02 -1.03740230e-01
 -9.68212067e-02 -7.90948221e-02 -4.15438887e-02  1.05883627e-03
  5.70903803e-02  7.56785499e-02  6.60603864e-02  4.93832894e-02
  7.95393237e-02  9.05234843e-02  5.40889783e-02  7.91620135e-02
  9.19989236e-02  1.64386378e-01  1.94416675e-01  2.03648107e-01
  2.07613342e-01  2.22134859e-01  2.12110131e-01  1.76199284e-01
  1.80576908e-01  1.65762426e-01  1.69578900e-01  1.77816172e-01
  1.74385205e-01  1.87326519e-01  1.73366955e-01  1.81098461e-01
  1.87397731e-01  1.65572589e-01  1.81135941e-01  1.71204930e-01
  1.79488841e-01  1.70107078e-01  1.18023551e-01  3.20681604e-02
  2.04996422e-02  3.97168824e-02  3.56596118e-02  2.67577472e-02
  3.16108117e-02  2.71751790e-02  1.91383109e-02  3.50427853e-02
  4.63390613e-02  6.37775272e-02  5.16966923e-02  7.67993761e-02
  1.28631014e-01  2.10401333e-01  3.29821076e-01  4.16207364e-01
  4.57555796e-01  4.98026639e-01  5.36271237e-01  5.41665964e-01
  5.59941999e-01  5.83056563e-01  5.96731391e-01  6.04481350e-01
  6.23057541e-01  6.29008095e-01  6.28925638e-01  6.21366980e-01
  5.46422758e-01  3.44611090e-01  2.96311108e-01  2.23238960e-01
  1.52722494e-01  1.08994518e-01  9.62360408e-03  1.58747258e-02
  1.17483012e-01  1.55631755e-01  1.91851096e-01  2.28679912e-01
  2.76563160e-01  3.28959335e-01  3.86914015e-01  4.58165159e-01
  4.72690426e-01  5.21435335e-01  5.88895607e-01  6.43741609e-01
  6.90826420e-01  7.22573849e-01  7.23848597e-01  6.99155121e-01
  5.47653231e-01  2.89891081e-01  1.40505685e-01  1.55145388e-02
 -7.86048382e-02 -4.47668635e-01 -7.87931682e-01 -9.05691207e-01
 -1.06727831e+00 -1.53582922e+00 -1.64546251e+00 -1.53529132e+00
 -1.22232194e+00 -9.54343801e-01 -1.09653312e+00]"
CE.56012.10.HNZ,"[ 1.92488017  1.9266145   1.79662654  1.73070549  1.6193779   1.56165702
  1.61472425  1.84382459  1.90791754  2.12992534  2.34566622  2.34420471
  2.42433289  2.46383707  2.52054305  2.43040673  2.43093825  2.45129944
  2.48556068  2.53752877  2.54316597  2.5963007   2.50974015  2.50373848
  2.41943933  2.49725387  2.45507494  2.31319299  2.24680162  2.26340143
  2.26479105  2.26292073  2.26232638  2.21751388  2.22471317  2.20525324
  2.30332477  2.43804585  2.45698367  2.41793348  2.50423914  2.54553509
  2.57440605  2.61780722  2.57732529  2.59079108  2.56923266  2.57150022
  2.50166761  2.56685026  2.62255233  2.69628929  2.6737944   2.61309068
  2.5169313   2.39169743  2.48398363  2.45304056  2.44721743  2.32400496
  2.43893642  2.45902281  2.4637133   2.40885704  2.4633979   2.4540437
  2.44979489  2.52651588  2.60707268  2.68407047  2.64800498  2.60815966
  2.60856171  2.63448416  2.65728575  2.60178895  2.66574399  2.66911802
  2.62689632  2.59380012  2.62276471  2.61377737  2.62913102  2.61340228
  2.56313751  2.60243248  2.65964434  2.69658868  2.65962038  2.64972157
  2.70241681  2.61567111  2.65882053  2.72156297  2.70792058  2.67814032
  2.5407351   2.51412717  2.47625622  2.48373718  2.47023773  2.41517822
  2.54010841  2.61934004  2.68846699  2.60950876  2.67248989  2.62138029
  2.75376202  2.6869468   2.7295462   2.80034319  2.80861059  2.88440781
  2.74432618  2.79544813  2.73704559  2.86604903  2.82776413  2.83533471
  2.84900814  2.77183937  2.76846489  2.67800232  2.67871919  2.62963394
  2.56003581  2.57401563  2.59828733  2.57860586  2.57831472  2.7240256
  2.65659311  2.49360575  2.42235057  2.21470812  2.09006799  2.268221
  1.97417179  1.67203562  1.42487723  1.04120329  0.76093358  0.71873862
  0.40299839 -0.57912122 -0.92195716 -1.0166732  -0.9940207  -0.78100296
 -0.91140607]"
CE.65398.10.HNZ,"[ 0.39257411  0.39357427  0.25186777  0.15935625  0.30523305  0.27351259
  0.17770217  0.14077746  0.07057067 -0.01616679 -0.07368941 -0.12458487
 -0.14879537 -0.10512594 -0.01545912  0.05238928  0.09164601  0.1840629
  0.26739737  0.29432338  0.31317538  0.31803902  0.33564192  0.34556708
  0.31017027  0.29929612  0.26889165  0.26410086  0.28119009  0.28933992
  0.25804974  0.2357923   0.16012694  0.03585911  0.01722304  0.01078751
  0.02509332  0.00693598 -0.02339436 -0.02358027  0.01060785  0.0233813
  0.01730199  0.00877382 -0.01149477 -0.03705829 -0.02299391  0.04351368
  0.08098719  0.09927302  0.09799026  0.04752638  0.03888135  0.03301546
 -0.04447691 -0.06157422 -0.08078589 -0.08278063 -0.12860416 -0.12506573
 -0.13887173 -0.22552695 -0.34241683 -0.40047455 -0.38033033 -0.37411013
 -0.36913102 -0.39871315 -0.3936844  -0.34799244 -0.38151614 -0.37447333
 -0.36172314 -0.35163175 -0.37723597 -0.38997286 -0.33436681 -0.28763499
 -0.28968104 -0.29254321 -0.30426407 -0.32095554 -0.36084733 -0.3923903
 -0.34201455 -0.31278806 -0.36347169 -0.34842718 -0.37370369 -0.38486351
 -0.41900338 -0.42296233 -0.41297965 -0.46303836 -0.54055316 -0.68989516
 -0.89943398 -0.93856188 -0.98201869 -0.95415227 -0.93849136 -0.92045543
 -0.9704779  -1.00712658 -1.03283605 -1.03518334 -1.10851088 -1.12310423
 -1.07795099 -1.08233091 -1.12204136 -1.14766877 -1.1071     -1.08290671
 -1.04087808 -1.01702174 -1.01074941 -1.01581964 -0.98777817 -0.92770802
 -0.84526011 -0.83970569 -0.83266518 -0.85216217 -0.83729716 -0.87205916
 -0.97656679 -0.972979   -0.95448889 -0.95246861 -0.99230411 -0.98907055
 -1.00523564 -1.09901296 -1.12502675 -1.108164   -1.26640926 -1.43680462
 -1.47500998 -1.5188476  -1.67815339 -1.82501754 -1.91403086 -1.96959319
 -1.9460074  -1.96625483 -2.02910856 -2.09142668 -2.20726373 -2.19631435
 -2.22633105]"
